geneID,num_UJC,num_UJC_flag_analyzable,num_UJC_unbiased,num_UJC_F_limited,num_UJC_M_limited,num_UJC_F_bias,num_UJC_M_bias,flag_F_readCnt0,flag_M_readCnt0,F_total_readCnt,M_total_readCnt,flag_gene_expressed_readCnt10
FBgn0267128,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267130,5,0,0,0,0,0,0,1,1,10,1,1
FBgn0267134,4,0,0,0,0,0,0,0,1,0,11,1
FBgn0267136,6,0,0,0,0,0,0,1,1,11,14,1
FBgn0267137,4,1,0,0,0,0,0,1,1,63,61,1
FBgn0267138,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0267139,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267142,1,0,0,0,0,0,0,1,1,8,27,1
FBgn0267145,5,0,0,0,0,0,0,1,1,1,6,0
FBgn0267150,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267151,24,1,1,0,0,0,0,1,1,129,181,1
FBgn0267153,2,0,0,0,0,0,0,1,1,12,16,1
FBgn0267155,2,0,0,0,0,0,0,1,1,4,2,0
FBgn0267156,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267157,8,0,0,0,0,0,0,1,1,3,18,1
FBgn0267160,25,0,0,0,0,0,0,1,1,59,57,1
FBgn0267161,2847,14,0,1,0,14,0,1,1,110157,1805,1
FBgn0267163,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0267164,150,9,6,0,0,3,0,1,1,1143,739,1
FBgn0267165,1,0,0,0,0,0,0,1,0,9,0,0
FBgn0267166,1,0,0,0,0,0,0,0,1,0,9,0
FBgn0267168,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0267170,1,0,0,0,0,0,0,1,1,1,5,0
FBgn0267171,53,2,2,0,0,0,0,1,1,64,102,1
FBgn0267172,36,2,2,0,0,0,0,1,1,167,189,1
FBgn0267175,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0267176,4,0,0,0,0,0,0,1,1,6,12,1
FBgn0267177,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267180,27,1,1,0,0,0,0,1,1,70,66,1
FBgn0267181,33,2,2,0,0,0,0,1,1,203,147,1
FBgn0267182,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267183,6,0,0,0,0,0,0,1,1,9,25,1
FBgn0267185,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267189,2,0,0,0,0,0,0,1,1,14,1,1
FBgn0267191,1,0,0,0,0,0,0,1,1,1,6,0
FBgn0267192,3,0,0,0,0,0,0,1,1,3,4,0
FBgn0267199,6,0,0,0,0,0,0,1,1,13,16,1
FBgn0267200,2,0,0,0,0,0,0,1,1,7,8,1
FBgn0267201,2,0,0,0,0,0,0,0,1,0,5,0
FBgn0267202,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267203,1,0,0,0,0,0,0,1,1,18,10,1
FBgn0267206,5,0,0,0,0,0,0,1,1,21,29,1
FBgn0267207,1,1,0,0,0,1,0,1,1,381,166,1
FBgn0267208,12,0,0,0,0,0,0,1,1,9,17,1
FBgn0267210,3,0,0,0,0,0,0,1,1,3,3,0
FBgn0267216,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267217,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267219,16,1,1,0,0,0,0,1,1,77,84,1
FBgn0267220,1,1,0,0,0,0,0,1,1,14,18,1
FBgn0267222,3,0,0,0,0,0,0,1,1,2,3,0
FBgn0267223,1,1,0,0,0,0,0,1,1,32,49,1
FBgn0267224,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267228,49,3,3,0,0,0,0,1,1,167,162,1
FBgn0267229,2,1,0,0,0,0,0,1,1,71,77,1
FBgn0267230,3,0,0,0,0,0,0,1,1,22,12,1
FBgn0267232,5,0,0,0,0,0,0,1,1,3,2,0
FBgn0267233,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0267234,1,1,0,0,0,0,1,1,1,47,103,1
FBgn0267235,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267236,30,1,1,0,0,0,0,1,1,180,299,1
FBgn0267237,1,0,0,0,0,0,0,1,1,41,18,1
FBgn0267239,1,1,0,0,0,0,0,1,1,18,60,1
FBgn0267240,1,0,0,0,0,0,0,0,1,0,6,0
FBgn0267241,18,0,0,0,0,0,0,1,1,25,31,1
FBgn0267242,36,2,2,0,0,0,0,1,1,138,179,1
FBgn0267243,9,1,1,0,0,0,0,1,1,122,198,1
FBgn0267244,2,0,0,0,0,0,0,1,1,17,11,1
FBgn0267245,1,0,0,0,0,0,0,1,1,2,3,0
FBgn0267246,24,1,1,0,0,0,0,1,1,72,146,1
FBgn0267247,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0267252,3201,63,56,0,0,0,7,1,1,124238,179840,1
FBgn0267253,137,6,3,0,0,0,3,1,1,1508,2930,1
FBgn0267257,7,0,0,0,0,0,0,1,1,10,15,1
FBgn0267258,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267259,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267263,1,0,0,0,0,0,0,1,1,1,3,0
FBgn0267264,3,0,0,0,0,0,0,1,1,3,6,0
FBgn0267265,126,0,0,0,0,0,0,1,1,108,63,1
FBgn0267267,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267270,3,1,0,0,0,0,0,1,1,22,33,1
FBgn0267272,2,0,0,0,0,0,0,1,1,1,2,0
FBgn0267273,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267276,9,2,2,0,0,0,0,1,1,84,153,1
FBgn0267277,7,0,0,0,0,0,0,1,1,29,14,1
FBgn0267278,65,2,1,0,0,1,0,1,1,147,65,1
FBgn0267279,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267280,6,1,1,0,0,0,0,1,1,47,85,1
FBgn0267281,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0267283,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267284,3,0,0,0,0,0,0,1,1,1,8,0
FBgn0267294,3,0,0,0,0,0,0,1,1,7,3,1
FBgn0267295,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267296,2,0,0,0,0,0,0,0,1,0,10,1
FBgn0267298,5,1,0,0,0,0,0,1,1,17,24,1
FBgn0267299,1,0,0,0,0,0,0,1,1,7,7,1
FBgn0267300,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267301,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0267302,40,1,1,0,0,0,0,1,1,88,77,1
FBgn0267304,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267307,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267309,1,1,0,0,0,0,0,1,0,17,0,1
FBgn0267310,1,0,0,0,0,0,0,0,1,0,10,1
FBgn0267314,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267317,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267318,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267322,20,1,0,0,0,0,1,1,1,42,85,1
FBgn0267323,19,2,2,0,0,0,0,1,1,58,77,1
FBgn0267326,20,1,0,0,0,0,0,1,1,31,61,1
FBgn0267327,1,0,0,0,0,0,0,1,1,4,2,0
FBgn0267330,81,3,1,0,0,2,0,1,1,4921,3813,1
FBgn0267336,307,13,11,0,0,0,2,1,1,3634,6047,1
FBgn0267337,39,3,3,0,0,0,0,1,1,250,381,1
FBgn0267339,6,1,1,0,0,0,0,1,1,102,32,1
FBgn0267347,51,2,1,0,0,0,1,1,1,285,642,1
FBgn0267348,63,4,3,0,0,1,0,1,1,469,347,1
FBgn0267350,149,6,6,0,0,0,0,1,1,1470,2131,1
FBgn0267351,43,3,2,0,0,1,0,1,1,365,404,1
FBgn0267363,4,0,0,0,0,0,0,1,1,1,12,1
FBgn0267365,27,2,2,0,0,0,0,1,1,1800,1919,1
FBgn0267366,9,1,0,0,0,0,0,1,1,28,31,1
FBgn0267376,329,14,13,0,0,0,1,1,1,4136,4818,1
FBgn0267378,336,11,11,0,0,0,0,1,1,3883,4102,1
FBgn0267383,3,1,0,0,0,0,0,1,1,2,26,1
FBgn0267384,195,5,5,0,0,0,0,1,1,3498,4117,1
FBgn0267385,1201,23,19,0,0,2,2,1,1,34737,36087,1
FBgn0267390,141,6,5,0,0,0,1,1,1,1063,1601,1
FBgn0267398,178,3,2,0,0,1,0,1,1,9255,9083,1
FBgn0267399,2,0,0,0,0,0,0,0,1,0,6,0
FBgn0267400,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267408,145,6,5,0,0,1,0,1,1,2520,2387,1
FBgn0267412,2,0,0,0,0,0,0,0,1,0,2,0
FBgn0267425,4,1,0,0,0,0,0,1,1,17,27,1
FBgn0267428,93,4,3,0,0,0,1,1,1,165,278,1
FBgn0267429,553,16,15,0,0,0,1,1,1,4130,5378,1
FBgn0267430,8,0,0,0,0,0,0,1,1,12,1,1
FBgn0267431,52,0,0,0,0,0,0,1,1,53,67,1
FBgn0267435,1560,30,30,0,0,0,0,1,1,21955,27526,1
FBgn0267438,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267439,13,1,1,0,0,0,0,1,1,120,135,1
FBgn0267442,3,0,0,0,0,0,0,1,0,5,0,0
FBgn0267443,5,1,1,0,0,0,0,1,1,90,69,1
FBgn0267447,6,0,0,0,0,0,0,1,1,15,7,1
FBgn0267448,163,5,5,0,0,0,0,1,1,691,766,1
FBgn0267450,11,2,2,0,0,0,0,1,1,110,203,1
FBgn0267451,8,0,0,0,0,0,0,1,1,18,31,1
FBgn0267452,22,0,0,0,0,0,0,1,1,32,48,1
FBgn0267454,586,5,5,0,0,0,0,1,1,1176,1160,1
FBgn0267455,5,1,0,0,0,0,0,1,1,68,55,1
FBgn0267456,3,0,0,0,0,0,0,1,1,13,27,1
FBgn0267457,17,0,0,0,0,0,0,1,1,14,16,1
FBgn0267458,2,0,0,0,0,0,0,1,1,14,27,1
FBgn0267459,3,0,0,0,0,0,0,1,1,4,4,0
FBgn0267460,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267461,3,1,0,0,0,0,0,1,1,15,17,1
FBgn0267462,29,0,0,0,0,0,0,1,1,42,74,1
FBgn0267463,2,1,1,0,0,0,0,1,1,79,66,1
FBgn0267464,7,0,0,0,0,0,0,1,1,32,30,1
FBgn0267465,20,1,0,0,0,0,0,1,1,36,43,1
FBgn0267468,17,2,2,0,0,0,0,1,1,106,110,1
FBgn0267469,6,0,0,0,0,0,0,1,1,10,35,1
FBgn0267470,2,0,0,0,0,0,0,1,1,18,20,1
FBgn0267471,4,1,0,0,0,0,0,1,1,11,30,1
FBgn0267472,10,0,0,0,0,0,0,1,1,5,14,1
FBgn0267473,10,1,0,0,0,0,0,1,1,49,65,1
FBgn0267474,2,0,0,0,0,0,0,0,1,0,3,0
FBgn0267475,1,0,0,0,0,0,0,1,1,1,15,1
FBgn0267476,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0267477,33,1,1,0,0,0,0,1,1,88,134,1
FBgn0267478,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267480,14,0,0,0,0,0,0,1,1,8,8,1
FBgn0267481,7,2,2,0,0,0,0,1,1,108,91,1
FBgn0267482,3,0,0,0,0,0,0,1,0,3,0,0
FBgn0267483,4,0,0,0,0,0,0,1,1,6,6,1
FBgn0267484,4,0,0,0,0,0,0,1,1,6,10,1
FBgn0267485,36,1,1,0,0,0,0,1,1,85,69,1
FBgn0267486,16,1,0,0,0,0,1,1,1,366,642,1
FBgn0267487,169,5,3,0,0,0,2,1,1,1211,1731,1
FBgn0267488,60,8,7,0,0,0,1,1,1,683,840,1
FBgn0267495,26,1,0,0,0,1,0,1,1,558,235,1
FBgn0267497,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267498,3,1,0,0,0,1,0,1,1,688,128,1
FBgn0267501,2,0,0,0,0,0,0,1,1,21,7,1
FBgn0267504,1,1,0,0,0,0,0,1,1,23,15,1
FBgn0267505,76,1,0,0,0,0,1,1,1,869,6244,1
FBgn0267506,61,1,0,0,0,1,0,1,1,6156,2390,1
FBgn0267507,63,1,0,0,0,1,0,1,1,2867,2385,1
FBgn0267508,10,0,0,0,0,0,0,1,1,11,1,1
FBgn0267513,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267515,5,0,0,0,0,0,0,1,1,1,4,0
FBgn0267516,135,2,2,0,0,0,0,1,1,252,176,1
FBgn0267517,5,0,0,0,0,0,0,1,1,2,3,0
FBgn0267519,21,1,0,0,0,0,0,1,1,42,58,1
FBgn0267523,4,0,0,0,0,0,0,1,1,5,2,0
FBgn0267525,3,1,1,0,0,0,0,1,1,112,157,1
FBgn0267526,1,1,0,0,0,0,0,1,1,18,24,1
FBgn0267527,7,0,0,0,0,0,0,1,1,14,21,1
FBgn0267529,7,1,0,0,0,0,0,1,1,19,23,1
FBgn0267530,4,1,0,0,0,0,0,1,1,38,13,1
FBgn0267531,2,0,0,0,0,0,0,1,1,4,1,0
FBgn0267532,5,0,0,0,0,0,0,1,1,13,9,1
FBgn0267533,22,1,1,0,0,0,0,1,1,98,134,1
FBgn0267534,340,9,4,0,0,5,0,1,1,6098,3184,1
FBgn0267535,13,1,1,0,0,0,0,1,1,205,287,1
FBgn0267537,1,0,0,0,0,0,0,0,1,0,6,0
FBgn0267538,1,0,0,0,0,0,0,1,1,4,10,1
FBgn0267540,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267541,26,1,0,0,0,0,0,1,1,59,50,1
FBgn0267542,6,1,1,0,0,0,0,1,1,87,62,1
FBgn0267543,7,0,0,0,0,0,0,1,1,8,6,1
FBgn0267544,3,1,0,0,0,0,0,1,1,29,30,1
FBgn0267545,9,0,0,0,0,0,0,1,1,24,19,1
FBgn0267549,7,1,1,0,0,0,0,1,1,46,61,1
FBgn0267551,9,0,0,0,0,0,0,1,1,9,11,1
FBgn0267552,5,0,0,0,0,0,0,1,1,43,27,1
FBgn0267553,3,0,0,0,0,0,0,1,1,9,9,1
FBgn0267554,311,10,10,0,0,0,0,1,1,2431,2904,1
FBgn0267555,8,1,1,0,0,0,0,1,1,69,74,1
FBgn0267556,67,2,2,0,0,0,0,1,1,140,117,1
FBgn0267557,1,1,0,0,0,0,0,1,1,46,40,1
FBgn0267558,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267561,3,0,0,0,0,0,0,1,1,2,8,1
FBgn0267562,1,0,0,0,0,0,0,0,1,0,3,0
FBgn0267566,2,0,0,0,0,0,0,1,1,3,8,1
FBgn0267567,35,1,1,0,0,0,0,1,1,155,200,1
FBgn0267568,6,0,0,0,0,0,0,1,1,17,20,1
FBgn0267569,21,0,0,0,0,0,0,1,1,16,25,1
FBgn0267570,3,1,1,0,0,0,0,1,1,83,91,1
FBgn0267571,3,2,0,0,0,0,0,1,1,44,67,1
FBgn0267572,2,0,0,0,0,0,0,1,1,1,2,0
FBgn0267574,1,0,0,0,0,0,0,1,1,6,11,1
FBgn0267576,3,0,0,0,0,0,0,1,1,26,14,1
FBgn0267578,14,1,1,0,0,0,0,1,1,48,108,1
FBgn0267579,3,1,0,0,0,0,0,1,1,16,52,1
FBgn0267581,1,1,0,0,0,0,0,1,1,21,23,1
FBgn0267582,1,0,0,0,0,0,0,1,1,23,7,1
FBgn0267585,13,2,2,0,0,0,0,1,1,399,537,1
FBgn0267586,14,0,0,0,0,0,0,1,1,12,29,1
FBgn0267587,26,2,2,0,0,0,0,1,1,415,418,1
FBgn0267588,189,4,2,0,0,2,0,1,1,498,375,1
FBgn0267589,1,0,0,0,0,0,0,1,1,2,2,0
FBgn0267590,10,1,1,0,0,0,0,1,1,55,89,1
FBgn0267591,21,1,0,0,0,0,0,1,1,61,56,1
FBgn0267597,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267598,2,0,0,0,0,0,0,1,1,1,2,0
FBgn0267599,1,0,0,0,0,0,0,1,1,5,1,0
FBgn0267601,32,1,1,0,0,0,0,1,1,575,837,1
FBgn0267602,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267603,2,0,0,0,0,0,0,1,1,2,12,1
FBgn0267604,1,0,0,0,0,0,0,0,1,0,3,0
FBgn0267605,5,1,1,0,0,0,0,1,1,215,228,1
FBgn0267606,70,1,1,0,0,0,0,1,1,1303,1626,1
FBgn0267611,5,1,0,0,0,0,0,1,1,62,46,1
FBgn0267612,15,0,0,0,0,0,0,1,1,8,8,1
FBgn0267613,31,2,2,0,0,0,0,1,1,187,223,1
FBgn0267614,32,1,1,0,0,0,0,1,1,212,213,1
FBgn0267615,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267616,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0267617,50,1,0,0,0,1,0,1,1,852,677,1
FBgn0267619,2,0,0,0,0,0,0,1,1,2,6,0
FBgn0267621,1,0,0,0,0,0,0,1,1,13,4,1
FBgn0267622,89,3,3,0,0,0,0,1,1,295,429,1
FBgn0267623,1,1,0,0,0,0,0,1,1,2,30,1
FBgn0267624,13,1,1,0,0,0,0,1,1,39,76,1
FBgn0267625,1,0,0,0,0,0,0,1,1,1,4,0
FBgn0267626,13,1,0,0,0,0,0,1,1,29,46,1
FBgn0267627,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0267628,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267629,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0267630,4,1,0,0,0,0,0,1,1,18,22,1
FBgn0267631,152,3,3,0,0,0,0,1,1,405,319,1
FBgn0267632,7,0,0,0,0,0,0,1,1,15,27,1
FBgn0267633,2,0,0,0,0,0,0,1,1,16,12,1
FBgn0267634,1,0,0,0,0,0,0,1,1,3,10,1
FBgn0267635,7,1,0,0,0,0,1,1,1,72,111,1
FBgn0267636,4,0,0,0,0,0,0,1,1,9,16,1
FBgn0267637,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267638,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267639,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267641,1,1,0,0,0,0,0,1,1,33,48,1
FBgn0267643,2,0,0,0,0,0,0,1,1,5,4,0
FBgn0267644,1,0,0,0,0,0,0,1,1,6,6,1
FBgn0267645,1,0,0,0,0,0,0,1,1,6,1,0
FBgn0267646,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0267647,1,0,0,0,0,0,0,1,1,14,11,1
FBgn0267650,77,6,5,0,0,0,1,1,1,680,868,1
FBgn0267653,1,0,0,0,0,0,0,1,1,4,4,0
FBgn0267655,1,0,0,0,0,0,0,1,1,19,21,1
FBgn0267656,4,1,1,0,0,0,0,1,1,69,107,1
FBgn0267657,2,0,0,0,0,0,0,1,1,7,8,1
FBgn0267658,10,0,0,0,0,0,0,1,1,3,8,1
FBgn0267659,6,1,1,0,0,0,0,1,1,115,139,1
FBgn0267660,4,0,0,0,0,0,0,0,1,0,4,0
FBgn0267661,35,2,2,0,0,0,0,1,1,126,135,1
FBgn0267663,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267665,12,2,2,0,0,0,0,1,1,160,179,1
FBgn0267666,13,1,1,0,0,0,0,1,1,106,162,1
FBgn0267667,104,4,1,0,0,0,3,1,1,1993,3166,1
FBgn0267668,144,7,6,0,0,0,1,1,1,1322,1821,1
FBgn0267671,2,0,0,0,0,0,0,1,1,3,2,0
FBgn0267672,42,2,2,0,0,0,0,1,1,100,186,1
FBgn0267673,2,0,0,0,0,0,0,1,1,4,2,0
FBgn0267674,1,0,0,0,0,0,0,1,1,1,7,0
FBgn0267675,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267676,8,0,0,0,0,0,0,1,1,10,13,1
FBgn0267677,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267678,1,0,0,0,0,0,0,0,1,0,11,1
FBgn0267679,3,0,0,0,0,0,0,1,1,4,11,1
FBgn0267680,2,0,0,0,0,0,0,1,1,1,2,0
FBgn0267684,10,0,0,0,0,0,0,1,1,29,27,1
FBgn0267685,2,0,0,0,0,0,0,1,1,8,5,1
FBgn0267686,4,0,0,0,0,0,0,0,1,0,11,1
FBgn0267687,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0267688,1,0,0,0,0,0,0,1,1,2,2,0
FBgn0267689,11,1,0,0,0,0,0,1,1,36,61,1
FBgn0267690,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267693,9,1,1,0,0,0,0,1,1,60,93,1
FBgn0267694,1,0,0,0,0,0,0,0,1,0,4,0
FBgn0267695,1,0,0,0,0,0,0,1,1,1,6,0
FBgn0267696,1,0,0,0,0,0,0,1,0,2,0,0
FBgn0267697,7,0,0,0,0,0,0,1,1,14,28,1
FBgn0267698,113,4,3,0,0,0,1,1,1,1280,2127,1
FBgn0267702,9,1,1,0,0,0,0,1,1,165,203,1
FBgn0267703,29,1,1,0,0,0,0,1,1,136,190,1
FBgn0267704,35,0,0,0,0,0,0,1,1,28,21,1
FBgn0267705,6,0,0,0,0,0,0,1,1,5,8,1
FBgn0267706,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267707,6,0,0,0,0,0,0,1,1,3,9,1
FBgn0267708,5,1,1,0,0,0,0,1,1,71,95,1
FBgn0267709,3,0,0,0,0,0,0,0,1,0,9,0
FBgn0267710,2,0,0,0,0,0,0,0,1,0,5,0
FBgn0267711,18,1,1,0,0,0,0,1,1,62,72,1
FBgn0267712,4,0,0,0,0,0,0,1,1,18,13,1
FBgn0267715,7,0,0,0,0,0,0,1,1,17,21,1
FBgn0267717,18,0,0,0,0,0,0,1,1,15,32,1
FBgn0267719,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267722,57,2,2,0,0,0,0,1,1,158,196,1
FBgn0267723,7,0,0,0,0,0,0,1,1,13,19,1
FBgn0267725,17,2,2,0,0,0,0,1,1,84,104,1
FBgn0267726,1,0,0,0,0,0,0,0,1,0,3,0
FBgn0267728,14,3,3,0,0,0,0,1,1,351,365,1
FBgn0267729,4,1,1,0,0,0,0,1,1,197,189,1
FBgn0267730,9,0,0,0,0,0,0,1,1,19,5,1
FBgn0267733,68,2,1,0,0,0,1,1,1,595,755,1
FBgn0267734,11,0,0,0,0,0,0,1,1,16,16,1
FBgn0267735,35,0,0,0,0,0,0,1,1,18,40,1
FBgn0267736,9,0,0,0,0,0,0,1,1,11,11,1
FBgn0267737,11,0,0,0,0,0,0,1,1,19,8,1
FBgn0267738,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267739,4,0,0,0,0,0,0,1,1,3,4,0
FBgn0267740,7,0,0,0,0,0,0,1,1,5,11,1
FBgn0267742,80,0,0,0,0,0,0,1,1,48,77,1
FBgn0267743,56,2,1,0,0,1,0,1,1,134,95,1
FBgn0267744,6,0,0,0,0,0,0,1,1,3,19,1
FBgn0267747,20,0,0,0,0,0,0,1,1,27,42,1
FBgn0267748,2,0,0,0,0,0,0,1,1,4,7,1
FBgn0267749,1,0,0,0,0,0,0,1,1,3,3,0
FBgn0267750,1,1,0,0,0,0,0,1,1,28,17,1
FBgn0267751,8,0,0,0,0,0,0,1,1,11,27,1
FBgn0267752,1,0,0,0,0,0,0,1,1,1,1,0
FBgn0267753,17,2,2,0,0,0,0,1,1,113,116,1
FBgn0267754,3,0,0,0,0,0,0,1,1,17,20,1
FBgn0267755,1,0,0,0,0,0,0,0,1,0,2,0
FBgn0267757,3,0,0,0,0,0,0,1,1,8,14,1
FBgn0267758,35,0,0,0,0,0,0,1,1,45,57,1
FBgn0267759,1,0,0,0,0,0,0,1,1,3,3,0
FBgn0267760,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267761,19,1,0,0,0,0,0,1,1,66,44,1
FBgn0267762,20,1,1,0,0,0,0,1,1,210,156,1
FBgn0267763,12,1,0,0,0,0,0,1,1,51,26,1
FBgn0267764,5,1,0,0,0,0,0,1,1,67,64,1
FBgn0267765,1,0,0,0,0,0,0,1,1,3,1,0
FBgn0267766,1,0,0,0,0,0,0,1,1,1,2,0
FBgn0267768,12,1,0,0,0,0,0,1,1,27,30,1
FBgn0267769,1,0,0,0,0,0,0,1,1,4,13,1
FBgn0267770,14,0,0,0,0,0,0,1,1,23,34,1
FBgn0267771,1,0,0,0,0,0,0,1,1,4,2,0
FBgn0267773,32,4,3,0,0,1,0,1,1,315,272,1
FBgn0267774,12,0,0,0,0,0,0,1,1,19,14,1
FBgn0267775,3,0,0,0,0,0,0,1,1,1,7,0
FBgn0267776,5,0,0,0,0,0,0,1,1,8,23,1
FBgn0267777,5,0,0,0,0,0,0,1,1,10,29,1
FBgn0267778,6,0,0,0,0,0,0,1,1,31,33,1
FBgn0267779,3,1,0,0,0,0,0,1,1,21,34,1
FBgn0267780,4,0,0,0,0,0,0,1,1,2,5,0
FBgn0267781,7,0,0,0,0,0,0,1,1,17,9,1
FBgn0267783,3,0,0,0,0,0,0,1,1,3,2,0
FBgn0267785,1,0,0,0,0,0,0,1,1,2,1,0
FBgn0267786,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267787,2,0,0,0,0,0,0,1,1,2,2,0
FBgn0267790,117,8,7,0,0,0,1,1,1,2213,2395,1
FBgn0267791,433,12,12,0,0,0,0,1,1,2685,3254,1
FBgn0267792,31,2,2,0,0,0,0,1,1,358,402,1
FBgn0267793,3,0,0,0,0,0,0,1,1,4,14,1
FBgn0267794,5,1,0,0,0,0,0,1,1,9,15,1
FBgn0267795,105,5,5,0,0,0,0,1,1,2670,3185,1
FBgn0267796,41,1,1,0,0,0,0,1,1,63,95,1
FBgn0267797,1,0,0,0,0,0,0,1,0,4,0,0
FBgn0267798,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267799,5,0,0,0,0,0,0,1,1,5,18,1
FBgn0267800,1,0,0,0,0,0,0,1,1,5,9,1
FBgn0267801,1,1,0,0,0,0,0,1,1,36,40,1
FBgn0267802,1,0,0,0,0,0,0,1,1,4,7,1
FBgn0267803,18,0,0,0,0,0,0,1,1,43,48,1
FBgn0267804,20,1,0,0,0,1,0,1,1,168,56,1
FBgn0267806,1,0,0,0,0,0,0,1,1,4,5,0
FBgn0267807,1,0,0,0,0,0,0,1,1,3,17,1
FBgn0267808,35,2,2,0,0,0,0,1,1,86,90,1
FBgn0267809,9,0,0,0,0,0,0,1,1,16,16,1
FBgn0267810,12,1,0,0,0,0,0,1,1,28,48,1
FBgn0267811,6,0,0,0,0,0,0,1,1,15,9,1
FBgn0267812,27,0,0,0,0,0,0,1,1,21,21,1
FBgn0267813,8,0,0,0,0,0,0,1,1,23,20,1
FBgn0267814,14,0,0,0,0,0,0,1,1,26,36,1
FBgn0267815,28,2,0,0,0,0,2,1,1,92,188,1
FBgn0267816,1,0,0,0,0,0,0,1,1,1,6,0
FBgn0267818,2,0,0,0,0,0,0,1,1,6,3,0
FBgn0267819,31,0,0,0,0,0,0,1,1,45,37,1
FBgn0267820,45,0,0,0,0,0,0,1,1,37,65,1
FBgn0267821,35,2,2,0,0,0,0,1,1,867,1159,1
FBgn0267823,77,4,3,0,0,1,0,1,1,1350,969,1
FBgn0267824,67,6,4,0,0,2,0,1,1,1144,939,1
FBgn0267826,1,0,0,0,0,0,0,1,0,3,0,0
FBgn0267827,1,0,0,0,0,0,0,1,0,1,0,0
FBgn0267828,241,7,7,0,0,0,0,1,1,6438,6864,1
FBgn0267849,352,9,9,0,0,0,0,1,1,2870,3408,1
FBgn0267861,721,21,20,0,0,0,1,1,1,4389,4994,1
FBgn0267863,1,0,0,0,0,0,0,0,1,0,1,0
FBgn0267865,2,0,0,0,0,0,0,1,1,10,18,1
FBgn0267910,493,3,2,0,0,1,0,1,1,477019,392837,1
FBgn0267912,255,3,2,0,0,0,1,1,1,7167,11222,1
